seller_id,total_orders,late_orders,late_rate,avg_late_days,avg_review_score,avg_payment_value,late_dispatch_count,late_dispatch_rate,avg_dispatch_time,avg_dispatch_delay
cfd7ddab722b902f7ac5b5f3ba6d723d,12,0,0.0,-12.461538461538462,4.538461538461538,399.4269230769231,0,0.0,0.38461538461538464,-5.076923076923077
cfe94489ddd337d1e29e12f2a7205d10,20,5,0.20833333333333334,-6.875,4.125,157.41416666666666,0,0.0,1.4583333333333333,-2.6666666666666665
d03698c2efd04a549382afa6623e27fb,18,1,0.047619047619047616,-15.523809523809524,4.523809523809524,607.7333333333333,1,0.047619047619047616,1.8095238095238095,-3.380952380952381
d05ae8f7a5bd1d2a690a44cd079e4e27,77,7,0.0875,-11.2125,3.8227848101265822,195.714,0,0.0,1.75,-3.9375
d06d019f72a04e5497a0b64190af170c,17,1,0.058823529411764705,-12.529411764705882,4.529411764705882,155.37882352941176,0,0.0,1.411764705882353,-6.705882352941177
d0d70d21e2234dd7cd3cf63fe414148a,8,0,0.0,-19.333333333333332,4.222222222222222,146.07000000000002,0,0.0,1.2222222222222223,-3.5555555555555554
d101c6da914ae3d53f7bee42283f2fe2,13,1,0.0625,-21.3125,3.8125,126.426875,0,0.0,3.6875,-2.25
d12c926d74ceff0a90a21184466ce161,75,1,0.010416666666666666,-14.270833333333334,4.135416666666667,93.23708333333333,0,0.0,0.7291666666666666,-5.40625
d13e50eaa47b4cbe9eb81465865d8cfc,65,14,0.208955223880597,-4.791044776119403,4.8059701492537314,121.57462686567165,2,0.029850746268656716,0.7611940298507462,-2.3134328358208953
d149de2f383552baea37a7198c2296ce,3,0,0.0,-6.333333333333333,5.0,118.12333333333333,0,0.0,1.3333333333333333,-2.3333333333333335
d1582f4043306e6b91afa6a8a884f898,9,1,0.1111111111111111,-14.444444444444445,4.111111111111111,124.65777777777778,0,0.0,1.2222222222222223,-5.555555555555555
d17f467e4bf608a510c20d82f4ba3b6b,11,2,0.18181818181818182,-7.181818181818182,4.2727272727272725,315.57363636363635,3,0.2727272727272727,4.363636363636363,-0.9090909090909091
d180e07dc1e58c31c3f0cd599dc4d945,1,0,0.0,-16.0,3.0,72.96,0,0.0,0.0,-6.0
d197aa8fbc64087f61984deef05f6227,6,0,0.0,-10.714285714285714,4.714285714285714,112.99000000000001,1,0.14285714285714285,2.142857142857143,-2.4285714285714284
d1a5cc844736958c11b8efab9a2b4c87,1,1,1.0,8.0,1.0,254.01,1,1.0,22.0,18.0
d1aa1ec0839dcab73a6161130eb1f94a,1,1,1.0,2.0,4.0,136.04,1,1.0,13.0,7.0
d1b65fc7debc3361ea86b5f14c68d2e2,39,2,0.05,-16.0,4.65,332.7335,2,0.05,1.125,-5.5
d1b9d4be4b6f9ebd85f8acd6745ba612,11,0,0.0,-17.818181818181817,4.181818181818182,138.55363636363634,1,0.09090909090909091,3.3636363636363638,-4.2727272727272725
d1c281d3ae149232351cd8c8cc885f0d,214,21,0.08786610878661087,-11.493723849372385,3.788793103448276,174.93648535564853,1,0.0041841004184100415,1.1924686192468619,-4.456066945606694
d1c7fa84e48cfa21a0e595167c1c500e,12,0,0.0,-19.083333333333332,4.333333333333333,129.82500000000002,0,0.0,0.75,-3.3333333333333335
d1ef48b38baca7e831711c4a0aeb398f,28,4,0.11764705882352941,-15.529411764705882,4.529411764705882,80.6564705882353,0,0.0,1.1764705882352942,-3.5588235294117645
d20b021d3efdf267a402c402a48ea64b,86,18,0.17647058823529413,-5.8431372549019605,3.72,83.78392156862745,19,0.18627450980392157,3.4411764705882355,-2.107843137254902
d23019c84ffae2d5ef2270367b8605fc,39,1,0.02564102564102564,-14.384615384615385,4.410256410256411,822.9789743589744,0,0.0,1.6666666666666667,-3.2564102564102564
d2374cbcbb3ca4ab1086534108cc3ab7,514,33,0.0532258064516129,-15.435483870967742,3.6981757877280264,86.52354838709677,21,0.03387096774193549,3.6774193548387095,-7.253225806451613
d2572f31e9023e9850ef986a636ff9bf,1,0,0.0,-21.0,5.0,305.69,0,0.0,2.0,-3.0
d25aa0aaacb370e912f8cf6efeba38b3,17,1,0.047619047619047616,-16.714285714285715,4.523809523809524,226.6738095238095,0,0.0,0.7142857142857143,-4.523809523809524
d263fa444c1504a75cbca5cc465f592a,1,0,0.0,-14.0,5.0,444.07,0,0.0,0.0,-6.0
d26aa40b90272d4843d63be7c1462c8d,2,0,0.0,-12.0,4.5,88.71000000000001,0,0.0,0.0,-6.0
d297f1055de2956aedfd3b04113dce3e,1,0,0.0,-4.0,4.0,61.94,0,0.0,1.0,-5.0
d29ba1220fb8634fa3a107e54497b8a4,9,0,0.0,-13.11111111111111,3.2222222222222223,100.87333333333333,0,0.0,0.7777777777777778,-4.333333333333333
d2df77822373f19934e87694d8640767,2,0,0.0,-16.5,3.0,98.2,0,0.0,12.5,-6.5
d2e753bb80b7d4faa77483ed00edc8ca,14,1,0.06666666666666667,-15.533333333333333,3.6666666666666665,150.01466666666667,0,0.0,1.6,-3.933333333333333
d2f3e277560ed4c6361284429b00f037,7,0,0.0,-16.0,4.714285714285714,86.26285714285714,0,0.0,0.8571428571428571,-4.571428571428571
d32e3909cfb714fb2a6cb092c85b9c5f,10,3,0.2727272727272727,-10.636363636363637,3.6363636363636362,371.5345454545455,4,0.36363636363636365,10.818181818181818,-4.454545454545454
d354c38a7182125a748cb10474fe963b,17,1,0.05263157894736842,-12.894736842105264,4.388888888888889,109.58157894736843,0,0.0,3.8947368421052633,-2.3157894736842106
d3674f271c91f824f82d24d92011f669,20,2,0.1,-11.4,4.1,105.09100000000001,0,0.0,1.25,-4.15
d36b07fd3c5088e477a72d1fccfe29d4,1,0,0.0,-11.0,5.0,339.86,0,0.0,2.0,-4.0
d379f449f2a3b271bc01c0782020f705,28,1,0.034482758620689655,-14.862068965517242,3.9310344827586206,199.61827586206897,0,0.0,1.6551724137931034,-5.655172413793103
d3891911c2feae53c52fea2bd14054e5,2,0,0.0,-15.5,5.0,83.495,0,0.0,0.0,-5.0
d3dcf0604eabf0224fbd5948b5e02f69,9,3,0.3333333333333333,-5.0,3.888888888888889,340.8233333333333,0,0.0,1.1111111111111112,-3.5555555555555554
d3e7d37c0df9aef383f3f2a15b0dddfb,1,0,0.0,-24.0,5.0,201.34,0,0.0,2.0,-2.0
d3f39f05462b79a4562d35893a28f159,33,5,0.13513513513513514,-12.297297297297296,3.324324324324324,110.18810810810811,0,0.0,0.6756756756756757,-5.054054054054054
d4828feed4cda2cd9d6b37899a95a71e,1,0,0.0,-23.0,2.0,62.11,0,0.0,0.0,-6.0
d4910f1cdcfdabd48d6b316e395d4a23,11,1,0.08333333333333333,-10.333333333333334,4.916666666666667,132.525,0,0.0,1.0833333333333333,-3.8333333333333335
d4a5e99e0dd915df64ba55a7fbd583fd,2,0,0.0,-13.666666666666666,1.6666666666666667,96.79166666666667,0,0.0,4.833333333333333,-1.3333333333333333
d4d99b60c4c94cd35acd502cec65dc8d,1,0,0.0,-35.0,3.0,87.29,1,1.0,15.0,11.0
d4e12e7884759a14fa0f5f896c791cae,29,2,0.0625,-12.28125,4.625,69.3984375,0,0.0,1.03125,-3.6875
d4e4b5192cba4e0e66eb12a9d347239d,11,0,0.0,-16.09090909090909,4.454545454545454,56.85454545454545,0,0.0,2.4545454545454546,-4.454545454545454
d4f117125b59ce73c3302f88ee40c458,17,0,0.0,-11.705882352941176,4.823529411764706,58.74176470588235,0,0.0,0.9411764705882353,-4.117647058823529
d4f91e8be86b38da2ee35bc489645a9d,1,0,0.0,-36.0,5.0,61.16,1,1.0,16.0,12.0
d4ffeb15b67e81ff9af2b4252d99fb7e,11,0,0.0,-13.166666666666666,4.3,158.30166666666665,0,0.0,0.8333333333333334,-4.666666666666667
d50d79cb34e38265a8649c383dcffd48,69,5,0.07246376811594203,-13.057971014492754,4.25,217.54608695652175,0,0.0,0.8840579710144928,-4.869565217391305
d51e0a403fe2e689ece6c73359d96e12,18,2,0.08,-15.84,4.32,483.1692,0,0.0,2.04,-7.32
d52cbce9845184537284a23c3bc3da0e,2,0,0.0,-21.5,5.0,69.39,0,0.0,2.5,-3.0
d558ebe531605a1285ab2b1bc3256dfb,3,0,0.0,-13.0,4.666666666666667,260.74333333333334,0,0.0,1.6666666666666667,-1.6666666666666667
d566c37fa119d5e66c4e9052e83ee4ea,64,3,0.041666666666666664,-10.402777777777779,4.714285714285714,99.23083333333334,0,0.0,0.4166666666666667,-3.875
d57e18d5f73c7ccb7f7339b61166898d,61,2,0.031746031746031744,-11.507936507936508,4.444444444444445,69.22698412698414,1,0.015873015873015872,0.9365079365079365,-3.9206349206349205
d58d521f3789def2e7a22715e0badd93,2,0,0.0,-9.0,3.5,42.099999999999994,0,0.0,1.5,-4.5
d594982fd877af63ace38ea1fca27c76,7,0,0.0,-13.285714285714286,4.428571428571429,44.24285714285714,0,0.0,1.2857142857142858,-5.428571428571429
d598f929fc44e1e38678e7f47250ec04,1,0,0.0,-23.0,5.0,107.3,0,0.0,4.0,-2.0
d5b9a084373da994a6e37f732169a853,7,2,0.2857142857142857,-6.0,3.5714285714285716,299.3528571428572,4,0.5714285714285714,6.0,1.1428571428571428
d5ba419e26d246a0719437cf37d9b46d,33,4,0.11764705882352941,-9.058823529411764,3.909090909090909,134.20294117647057,1,0.029411764705882353,1.7941176470588236,-2.911764705882353
d5c530f4884a75ae0dba9c148718d278,5,1,0.125,-14.125,2.875,133.0525,0,0.0,2.125,-3.125
d624126b9206f595fb3fbb6ba03b28a8,23,1,0.03571428571428571,-16.178571428571427,4.333333333333333,308.57714285714286,1,0.03571428571428571,1.4285714285714286,-3.1785714285714284
d63c73efd41eb002280e7ec831424edb,2,0,0.0,-20.5,4.0,2883.295,0,0.0,-0.5,-7.5
d63f306de130e0391d38a792541723b8,1,0,0.0,-4.0,5.0,56.6,0,0.0,2.0,-2.0
d650b663c3b5f6fb392b6326366efa9a,57,4,0.07017543859649122,-11.631578947368421,4.368421052631579,341.3752631578947,0,0.0,0.9122807017543859,-4.2105263157894735
d66c11a9572221d92fbb8c4897db5f9b,16,0,0.0,-11.25,4.5625,72.77375,0,0.0,0.9375,-3.1875
d66c305afaec317ebee552073a674429,38,1,0.022727272727272728,-19.59090909090909,4.568181818181818,138.38522727272726,6,0.13636363636363635,2.5454545454545454,-4.4772727272727275
d673a59aac7a70d8b01e6902bf090a11,78,8,0.0963855421686747,-12.060240963855422,3.963855421686747,83.3277108433735,1,0.012048192771084338,1.4337349397590362,-4.927710843373494
d6ab728cf30867cf3f1a2e216ae2f9b7,12,0,0.0,-8.785714285714286,4.428571428571429,180.88000000000002,0,0.0,1.4285714285714286,-3.2142857142857144
d6b1ce66b035a475f00c017792ff9769,92,8,0.07407407407407407,-12.685185185185185,4.165048543689321,180.42027777777778,0,0.0,1.5833333333333333,-3.0277777777777777
d6b664fa0667064c6d76394e7848d790,6,1,0.16666666666666666,-15.333333333333334,4.833333333333333,1067.39,1,0.16666666666666666,3.5,-5.166666666666667
d6cd01c59123df02fc226eadbadb5f89,1,0,0.0,-10.0,5.0,86.15,1,1.0,10.0,4.0
d71d863e5ef30d94e440c11be17dcd8f,23,3,0.1,-9.666666666666666,3.5714285714285716,400.94300000000004,13,0.43333333333333335,10.466666666666667,-1.3
d73cbd89533ce8b041a9190241453ac8,3,0,0.0,-13.0,4.333333333333333,106.43,0,0.0,1.3333333333333333,-4.666666666666667
d7485b33791774c36108f8c69602d48d,10,1,0.1,-12.3,3.7,82.865,0,0.0,0.7,-5.3
d7827b2af99326a03b0ed9c7a24db0d3,1,0,0.0,-13.0,5.0,1556.7,0,0.0,5.0,-1.0
d79e8478eed9999493990b44955fb22e,5,1,0.2,-10.0,4.0,160.522,0,0.0,-0.4,-4.2
d7ab82074b5f1dfba46db123df101bff,2,0,0.0,-22.666666666666668,4.333333333333333,46.65,0,0.0,1.0,-5.0
d7b2377bae6ace1b11fc69a11900ac36,3,1,0.3333333333333333,-2.3333333333333335,3.6666666666666665,94.07333333333334,0,0.0,2.6666666666666665,-3.6666666666666665
d7d517afce974cd491b8d52bb5b5b1fc,1,0,0.0,-23.0,4.0,108.72,0,0.0,5.0,-1.0
d7f1cfc638473be93baedbfd02208016,1,0,0.0,-10.0,5.0,47.14,0,0.0,4.0,-2.0
d85efbc8eff2b7adf524e2820569adc8,1,0,0.0,-9.0,5.0,63.29,0,0.0,1.0,-7.0
d8b8f2cf9ff6ba0389072541cb42498c,1,0,0.0,-17.0,5.0,169.01,0,0.0,1.0,-5.0
d8bf0fc082fd4a77fc2e5679b6c00133,1,0,0.0,-5.0,5.0,149.04,0,0.0,0.0,-6.0
d8c7ba53e7e38711eaef8c2849d6d2e1,22,0,0.0,-18.545454545454547,4.5,82.77863636363637,0,0.0,0.6363636363636364,-2.909090909090909
d8cf3b6a2151949f930d0252b180ec42,6,0,0.0,-16.157894736842106,3.0,274.3078947368421,0,0.0,0.631578947368421,-4.631578947368421
d8d9567d0bfb0bc7eb845a205ba42657,4,2,0.5,-3.25,3.5,48.2275,0,0.0,1.0,-5.5
d8dd176509baa37f359644d082bf7f7b,2,2,1.0,10.0,1.5,114.95,1,0.5,7.5,2.5
d90fe2229fee1a5da999ccd0c06c1667,3,0,0.0,-15.333333333333334,4.666666666666667,172.3033333333333,0,0.0,0.0,-5.333333333333333
d91fb3b7d041e83b64a00a3edfb37e4f,524,33,0.06285714285714286,-12.708571428571428,4.150300601202405,93.878,37,0.07047619047619047,2.2304761904761903,-3.1085714285714285
